id,text,source,reposts_count,comments_count,attitudes_count,isLongText,pic_ids,geo,id,screen_name,verified,verified_reason,verified_type,description,gender,followers_count,follow_count,mbtype,urank,mbrank,statuses_count
4082316098176211,"韓國已經把抗議樸槿惠的事忘記了。出現數萬韓國人上街抗議中國干涉韓國內政部署薩德。韓國今天爆發大規模示威遊行！遊行高呼：「人在國在，美韓同心，與中國決一死戰！」  韓國真的太噁心了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tu-65768ccc23.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tu-65768ccc23.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tu-65768ccc23.png"" style=""width:1em;height:1em;;""></span>不要批臉真的。 <a data-url=""http://t.cn/RiCvSD1"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3Af3b7de22d7aeef9a15417db288d2d045&luicode=20000061&lfid=4082316098176211&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3Af3b7de22d7aeef9a15417db288d2d045"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a> . ​",iPhone 7 Plus,13,21,17,False,[],None,1816796903,LUFFYCHENKO,True,电视媒体人,0,任凭弱水三千，我只独取一瓢,m,2382,372,0,28,0,6062
4082298720659082,"韩国今天爆发大规模示威游行！示威者高举“美韩同心，与中国决一死战”的标语。哈韩！旅游！狂购！的你们该醒醒了！😡😡😡 <a data-url=""http://t.cn/Ri98rni"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3A568dd36c6699be63caca1cc4d29c3cb9&luicode=20000061&lfid=4082298720659082&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3A568dd36c6699be63caca1cc4d29c3cb9"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a> . ​",iPhone 5s,49,40,59,False,[],None,3198088770,时洪炜,True,湖北芳通药业股份有限公司业务主管,0,简单一点，快乐一点！,m,2172,1967,0,12,0,275
4082329209563181,"凤凰网报，韩国今天爆发大规模示威游行！口号是：美韩同心，与中国决一死战！ <a data-url=""http://t.cn/RiCGfAT"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3A85df6c2ad5a9b551881b92438a38b1f8&luicode=20000061&lfid=4082329209563181&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3A85df6c2ad5a9b551881b92438a38b1f8"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a> . ​",HUAWEI Mate 8,4,13,10,False,[],None,1743765060,马忠亮一锤科技,True,前 昊阳天宇  研发工程师  马忠亮 微电商达人 微博头条文章作者 微博签约自媒体,0,无人机资深玩家。,m,6414,1458,2,35,3,16856
4082667869538353,韓國人這幾天也開始抗議中國人，還一起舉著美國和韓國的國旗，說美韓同心，美韓一條船，嚴厲批評中國的無理野蠻等等之類的。。。中國人不就是抵制了韓國，讓韓國經濟受了很大影響罷了，但這也是中國人的自由啊！ ​,小米手机4,1,7,15,False,[],None,5767688704,志得必飛,False,None,-1,統一中國尚未完成，華夏兒女仍需努力!!! 繼承和發揚中華文化，一起構建正能量的和諧社會!!!,m,684,282,11,20,2,546
4082933146513101,韩国人真是当狗当出了骄傲，高举美国国旗高喊美韩同心，抵制中国，奴性国家真可悲，不过加油棒子国，你们是最差的 ！ ​,iPad客户端,0,0,2,False,[u'bfb89082ly1fdf3hlldioj20zk0nptag'],None,3216543874,硬汉大鹏哥,False,None,-1,保卫祖国的右翼分子,m,106,78,0,21,0,1010
4082596155232785,韩国乐天集团会长回应萨德：中国人无骨气无血性！全球华人的怒吼。。。                                                                        乐天回应？刺痛国人  <br/>￼<br/><br/>今天的热门被这样一条消息霸占着：<br/>￼<br/><br/>据中国商人杂志社消息：在《环球新闻眼》采访乐天集团会长时，当记者问及当前中国人抵制乐天，乐天集团有何打算，他面露笑容说：<br/><br/>“不用担心，他们非常市侩，无骨气无血性，我们降价他们就买。根据以往的经验，他们最多抵制一段时间，像刮阵风。”<br/>￼<br/>“前几年抵制日本货，结果那阵风过了后销量猛增。你不了解中国人，他们都非常的市侩，我们真的不用担心什么。他们更关心的是自己的利益，对国家的责任感似乎很淡，不像我们。”<br/><br/>如果此消息是真，如果乐天疯狂打折，国人是否如乐天会长所言无骨气无血性？<br/><br/>如果此消息是假，国人应反思，在大是大非面前，是否会弃国家、民族利益而不顾。<br/><br/>但无论真假，韩国都已经在错误的路上越走越远，而我们中国人定不要在没有骨气的路上越走越远！<br/><br/>先来看两个短视频，哪怕再忙，也请你看看：<br/>￼<br/>70%的收入来自中国！<br/>￼<br/>自从韩国乐天与美国政府图谋部署“萨德”以来，中国外交部就提出了强烈抗议。<br/><br/>从那开始，中国通过一些民间人士，智库机构，还有各相关政府部门从不同的渠道、方式向韩国表明了我们的反对立场及坚决态度，希望韩国悬崖勒马，不要做损人不利己、有损中国安全的事。<br/><br/>然而，这些努力最终都化为了泡影。<br/><br/>￼<br/>（韩国媒体为萨德配图，竟然将其瞄准五星红旗）<br/><br/>2月27日，韩国乐天集团召开董事会会议，决定把星州高尔夫场地地皮转让给韩国国防部用于“萨德”反导系统。<br/><br/>￼<br/>（乐天所属星州高尔夫球场，即将部署萨德）<br/><br/>这意味着，美韩部署“萨德”已经迈入了快车道；<br/><br/>这意味着，大半个中国将处于美韩的实时监控之下，你所乘坐的每一架航班都有可能被雷达扫描，暴露在导弹的威胁之下；<br/><br/>这意味着，中国的国家安全受到了严重威胁，美日韩对我国的战略围堵更加严密，我们国家的安全形势变得更加险峻！<br/><br/>大半个中国将笼罩在“萨德”反导系统的导弹发射区域内<br/><br/>￼<br/>（萨德系统雷达笼罩范围）<br/><br/>乐天集团签署萨德部署用地换地协议，引发中国的不满与抗议。<br/><br/>3月4日，位于上海杨柳青路的超市“乐天玛特”，空空如也：￼<br/>￼<br/><br/>群众在用实际行动抵制乐天超市/百货/楼盘<br/>￼<br/>这还有！<br/><br/>不仅是民众自发抵制，网购大佬们也纷纷抵制<br/><br/>￼<br/>（聚美优品CEO把所有乐天商品都下架了，大骂对方垃圾）<br/><br/>忍无可忍便无需再忍！陈欧此举将掀起所有与乐天有业务交叉的中国企业全面出手。<br/><br/>￼<br/>￼<br/>￼<br/>￼<br/>￼<br/><br/>看到这些留言，我忍不住流泪了。<br/><br/>大润发、众泰、吉利、五菱、大疆，纵然他们可能是假冒的，但也是老百姓的心声，是同仇敌忾、势不两立的决心！<br/><br/>不仅是普通民众抵制....<br/><br/>中国外交部强烈反击，力挺群众抵制乐天！<br/><br/>￼<br/><br/>中,告别不快vivo V3,1,0,0,True,[],None,3627601921,赵不二love,False,None,-1,大聪明不如傻坚持,f,52,92,0,10,0,17
4082274759034189,"韩国《环球新闻眼》采访乐天集团会长时，他们这样评论中国消费者！心中立马浮现10000只羊驼在奔驰！<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ruo-4d7ee42fd0.png"" style=""width:1em;height:1em;;""></span> ​",微博 weibo.com,4,2,2,False,[u'7278388dgy1fdczv2tyusj20m80m80w3'],None,1920481421,放牛娃OT,False,None,-1,,m,55,138,0,8,0,125
4082066977694761,乐天集团高层回应：“中国人毫无骨气，无血性！不会抵制太久！”中国人，你还去韩国吗？<br/><br/>今天小编看到一则消息<br/><br/>韩国《环球新闻眼》采访了乐天集团会长<br/><br/>他的回应和态度，激怒了很多人……<br/><br/>在微博中，他把我们形容成了：<br/>“没有骨气，毫无血性，只要降价就会买”的懦夫<br/>无数网友都震怒了…<br/><br/>可以，你有你的倔强<br/>我们有我们的主张！！<br/><br/>全国各地，乐天玛特部分货品下架、缺货！<br/>卫龙辣条都买不到！<br/><br/>旅游局也已经有所动作！<br/><br/>国家旅游局官网在3日中午时分发布了赴韩国旅游的相关提示<br/>▼<br/><br/>重点已经给大家划出：国家旅游局提醒中国公民，清醒认识出境旅行风险，慎重选择旅游目的地。<br/><br/>言下之意，这个国家，已经不值得信任！<br/>国家：话我就说到这了<br/><br/>对不起乐天<br/>我们真不是在针对你…<br/>而是韩国这位乐天高层<br/>你这是在玩火！,前置双摄vivo X9,2,0,12,True,"[u'006znej7gy1fdcc0doaiqj30cq0j2am9', u'006znej7gy1fdcc0e90u5j30zn0qoqc3', u'006znej7gy1fdcc0e8daqj30hs0a0mye', u'006znej7gy1fdcc0ek8wcj30d80kswjs', u'006znej7gy1fdcc0ew221j30hs0agq4f', u'006znej7gy1fdcc0f2eu9j30ah096wgb']",None,6019505297,Paliwo李豆豆,False,None,-1,做人，请不要带戴面具    以真面目示人，活得最真实 以真性情交人，活得最坦诚 以真感情对人，活得最干净 虽然我长得不起眼 但我不带面具，活得不虚假,f,51,95,0,9,0,889
4082047653653922,韩国的《环球新闻眼》采访乐天集团会长幸东彬，当记者问及当前中国人抵制乐天，乐天集团有何打算时，他面露笑容说不用担心，他们非常市侩，无骨气无血性，我们降价他们就买，最多抵制一段时间，像刮阵风，对国家的责任感似乎很淡。无耻之言，不去韩国旅游购物，不看韩剧追韩星，天下兴亡，匹夫有责。 ​,微博 weibo.com,2,0,20,False,[],None,5255586010,仁者无忧8866,False,None,-1,所想所感所悟所评,f,27,87,0,9,0,348
4081907619126646,"《环球新闻眼》采访乐天集团会长<br/><br/>“前几年抵制日本货，结果那阵风过了后销量猛增。你不了解中国人，他们都非常的市侩，我们真的不用担心什么。他们更关心的是自己的利益，对国家的责任感似乎很淡，不像我们。”<br/><br/>如果此消息是真，乐天不倒，天理难容！<br/><br/>如果此消息是假，国人应反思，在大是大非面前，是否会弃国家、民族利益而不顾。如果乐天疯狂打折，你去还是不去。<br/><br/>但无论真假，韩国都已经在错误的路上越走越远，而我们中国人定不要在没有骨气的路上越走越远！ <a data-url=""http://t.cn/R2WxO1o"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=4081907619126646&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008634012300000000"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">合肥·肥西县</a>",iPhone 6,0,0,0,True,[],"{u'type': u'Point', u'coordinates': [31.71566, 117.274117]}",6006626300,老单伟,False,None,-1,交流,m,12,82,2,7,1,41
4081892585952339,关于乐天集团会长接受《环球新闻眼》就中国民间抵制乐天的采访回答（下图），你怎么看？<br/>你也是那种市侩之人么？<br/>你的行为也是一阵风么？<br/>你的国家情怀和个人利益哪个重？ ​,告别不快vivo V3Max,4,9,4,False,[u'006qjDUMgy1fdbrzz0n0sj30m80m80x9'],None,5885663396,意狼珠宝文化设计工作室,False,None,-1,设计、创意、文化、珠宝、奢侈品、写意人生......,m,149,198,11,9,3,423
4082955833666692,"发表了文章《看到乐天集团侮辱性的语言，我们除了愤怒还要挽回国人的尊严》近日一段关于韩国的《环球新闻眼》采访乐天集团会长辛东彬的内容在网络流传。当记者问及当前中国人抵制乐天，乐天集团有何打算时，辛东彬面露笑容说：“他们非常市侩，无骨气无血性，我们降价他们就买。就 <a data-url=""http://t.cn/RiOa38D"" target=""_blank"" href=""http://weibo.cn/sinaurl?id=2896acea-5b22-48dd-8d94-f86c84bbbe04&ptype=1&appId=67a1d5ef-9049-4bbd-9012-cabbe6734eb8&luicode=20000061&lfid=4082955833666692&featurecode=20000180&u=http%3A%2F%2Fnbe.iuoooo.com%2F%2Fdetailshare%3Fid%3D2896acea-5b22-48dd-8d94-f86c84bbbe04%26ptype%3D1%26appId%3D67a1d5ef-9049-4bbd-9012-cabbe6734eb8"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></span></i><span class=""surl-text"">网页链接</a> ​",金和IU平台,2,0,1,False,[u'4ac134e5ly1fdf6414o84j20b00j6grc'],None,1254175973,栾润峰,True,金和软件董事长 微博头条文章作者,0,精确管理思想创始人 中关村电子商会会长 北京海淀区人大代表 北京金和网络股份有限公司董事长、总裁 微信公众号：栾润峰说,m,27417,546,2,25,2,1865
4082940046697608,"《这是我几天前发的微博，才几天》！<br/>《他的话对与否时间会给出答案》<br/><br/>     乐天集团会长对我们中国人的了解入木三分，对我们市民贪小便宜的劣根性一针见血。看看乐天集团会长辛东彬在接受韩国的《环球新闻眼》采访时，怎么说:“不用担心，中国人非常市侩，无骨气无血性，我们降价他们就买。我对乐天在中国市场的前景非常乐观。根据以往的经验，他们最多抵制一段时间，像刮阵风。”<br/>   他的话对与否，时间会告诉们! <a data-url=""http://t.cn/RipqERG"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3A1e5654398a22e824e98cff97ca4567b3&luicode=20000061&lfid=4082940046697608&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3A1e5654398a22e824e98cff97ca4567b3"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a>",红米Note 2,3,6,1,True,[],None,6064040550,用户健行天,False,None,-1,毕业秦城大学，学者。,m,26,60,11,9,2,78
4082934036297126,"据中国商人杂志社消息：在《环球新闻眼》采访乐天集团会长时，当记者问及当前中国人抵制乐天，乐天集团有何打算，他面露笑容说：“不用担心，他们非常市侩，无骨气无血性，我们降价他们就买。根据以往的经验，他们最多抵制一段时间，像刮阵风。”“前几年抵制日本货，结果那阵风过了后销量猛增。你不了解中国人，他们都非常的市侩，我们真的不用担心什么。他们更关心的是自己的利益，对国家的责任感似乎很淡，不像我们。”如果此消息是真，乐天不倒，天理难容！如果此消息是假，国人应反思，在大是大非面前，是否会弃国家、民族利益而不顾。如果乐天疯狂打折，你去还是不去。但无论真假，韩国都已经在错误的路上越走越远，而我们中国人定不要在没有骨气的路上越走越远！ <a data-url=""http://t.cn/R2WxH0W"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=4082934036297126&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008641070200000000"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">新乡·红旗区</a>",360 N4S骁龙版,1,2,2,True,"[u'006bFWRPly1fdf3lr7zboj30qo1beh9a', u'006bFWRPly1fdf3lt2w8mj30qo1beqf2', u'006bFWRPly1fdf3lw1lbrj30qo1bee5k']","{u'type': u'Point', u'coordinates': [35.29976, 113.9574]}",5669334425,雨中风吻雪中叶,False,None,-1,有工作经验，在读大学生,m,46,76,0,9,0,100
4082628812734070,按照这则新闻的说法，乐天会长辛东彬在接受韩国媒体《环球新闻眼》采访时说了这么一段话：<br/>不用担心（中国人抵制乐天），他们非常市侩，无骨气无血性，我们降价他们就买……我们只须打打折，他们就会像捡了大便宜似的蜂拥而来。你不了解中国人，他们都非常的市侩，他们更关心的是自己的利益，对国家的责任感似乎很淡，不像我们。是中国人就抵制韩货,iPhone 6,0,0,0,True,[],None,3150015270,悻悻相偕,False,None,-1,,m,17,206,0,9,0,23
4082053576845486,"<a class='k' href='http://m.weibo.cn/k/五道沟说说?from=feed'>#五道沟说说#</a>据中国商人杂志社消息：在《环球新闻眼》采访乐天集团会长时，当记者问及当前中国人抵制乐天，乐天集团有何打算，他面露笑容说：<br/><br/>　　“不用担心，他们非常市侩，无骨气无血性，我们降价他们就买。根据以往的经验，他们最多抵制一段时间，像刮阵风。”<br/><br/>　　“前几年抵制日本货，结果那阵风过了后销量猛增。你不了解中国人，他们都非常的市侩，我们真的不用担心什么。他们更关心的是自己的利益，对国家的责任感似乎很淡，不像我们。”    【忍无可忍！刚刚，韩国爆出质疑重磅消息！ | 军迷圈】，分享给你，快来看！ <a data-url=""http://t.cn/RiS1CNR"" target=""_blank"" href=""http://weibo.cn/sinaurl?wm=5312_0010&luicode=20000061&lfid=4082053576845486&featurecode=20000180&u=http%3A%2F%2Fjmqmil.sina.cn%2Fdgby%2Fdoc-ifyazwha3846185.d.html%3Fwm%3D5312_0010"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></span></i><span class=""surl-text"">忍无可忍！刚刚，韩国爆出质疑重磅消息！</a>",荣耀V8 脱影而出,37,11,28,True,[u'9ba55d59ly1fdcahlnngqj20go0goq4t'],None,2611305817,五道沟有机农场主,True,宁安市宝山农产品专业合作社 微博签约自媒体 微电商达人,0,[五哥兄弟汇]创始人;  [健康厨来]倡导者; 关注三农问题，为农民增收呐喊；关注食品安全，为市民餐桌守护。,m,529307,4382,12,43,6,142780
4082693891701484,"韩国爆发sw，高喊“美韩同心，与中国决一死战”的标语。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yun-eabccde8c2.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yun-eabccde8c2.png"" style=""width:1em;height:1em;;""></span> ​​​​",UC浏览器电脑版,0,3,2,False,[],None,1577843590,常州夜爱恋商贸有限公司,True,常州夜爱恋商贸有限公司,2,,m,2374,125,12,14,4,557
