id,text,source,reposts_count,comments_count,attitudes_count,isLongText,pic_ids,geo,id,screen_name,verified,verified_reason,verified_type,description,gender,followers_count,follow_count,mbtype,urank,mbrank,statuses_count
3985257495660378,"<a class='k' href='http://m.weibo.cn/k/兖州抢孩子?from=feed'>#兖州抢孩子#</a><a class='k' href='http://m.weibo.cn/k/山东兖州抢孩子事件?from=feed'>#山东兖州抢孩子事件#</a>唉！！！！！ <a data-url=""http://t.cn/R2WxTLl"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3985257495660378&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008637088200000000"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">兖州市</a> ​",vivo X5·K歌之王,0,0,0,False,"[u'005Y9s1Xjw1f4rhm0z1n6j30k00zkq7d', u'005Y9s1Xjw1f4rhm23csxj30k00zkgrw', u'005Y9s1Xjw1f4rhm2aa1sj30k00zktdl']","{u'type': u'Point', u'coordinates': [35.55854, 116.82102]}",5469497025,一德妈妈的庄生晓梦,False,None,-1,一个钻在柔弱女人躯壳中热烈而又坚强的灵魂,f,47,155,0,21,0,6548
3984389957807535,"<a class='k' href='http://m.weibo.cn/k/兖州抢孩子?from=feed'>#兖州抢孩子#</a><a class='k' href='http://m.weibo.cn/k/兖州?from=feed'>#兖州#</a>在济宁的地盘上公然抢孩子<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>警察出警40多分钟才来，我只能说得多么办事不力哈，不拿别人家的孩子当孩子么，嫌烦还是人民群众逮到的，咋不上天<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>搁哪个人身上不生气呢<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span>群众一起掀翻车，某浪新闻直接扭曲了事实，真是要改舆论导向么<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_baibai-fdd5eeb1d1.png"" style=""width:1em;height:1em;;""></span> <a data-url=""http://t.cn/RyhTHD5"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3984389957807535&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008637010300000010"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">济南·伟东新都（商圈）</a> ​",小米手机4,0,2,4,False,[u'006cFHtTjw1f4opz6hrp4j30k00zkjvv'],"{u'type': u'Point', u'coordinates': [36.6296, 117.01944]}",5684051617,crystalyg_菲菲啊,False,None,-1,本命YG family 😘也爱防弹 泰妍💗,f,71,381,0,20,0,502
3985482696539447,今天上午王丽冉的三岁女儿在锦绣花园小区附近被人拐走了，女儿能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现我们家老太太都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意下 联系人 王丽冉15512804024必有重谢  打个电话提供个线索微信红包转200好人一生平安。<a href='http://m.weibo.cn/n/内江身边事'>@内江身边事</a> ​,iPhone 6,0,4,0,False,[u'a2b9ba60jw1f4s7glmzlej20ku112n1v'],None,2730080864,你困你就睡,False,None,-1,蜜语甜言。,f,62,42,0,14,0,14
3985580868710276,要注意了，请不要喝加多宝了，王老吉，现在放新闻加多宝被工厂员工下了老鼠药，因为他对世界不满！此人已经被抓起来了。加多宝工厂已经把产品全部下架。在广州已经死了好几个人了，学校也禁止买饮料给小孩喝，此事千真万确，近期不要喝，看到的大家互相传达一下。马上转发，一分一秒都不要等！ ​,Android客户端,0,0,7,False,[],None,5948741248,我的过去的童年,False,None,-1,微博认证：社会歌手,m,3630,490,2,8,1,203
3985507228682178,"广州南站发生恐怖袭击，有人持刀砍人，目前还不知道具体原因，世道乱，大家都要注意安全啊 <a data-url=""http://t.cn/R2dURYu"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3985507228682178&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008644030609000000"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">深圳·松岗街区</a> ​",iPhone 6s,0,1,0,False,[],"{u'type': u'Point', u'coordinates': [22.774509, 113.831322]}",3854294209,深圳松岗琥珀蜜蜡交易市场,False,None,-1,V：18520447770，欢迎参观合作！,m,11520,1101,0,14,0,738
3985558462778445,"广州南站真的暴乱砍人了吗？好可怕，朋友圈都在刷。。。 <a data-url=""http://t.cn/R2dydXS"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3985558462778445&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008641082310000000"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">焦作·西陶镇</a> ​",华为Ascend手机,1,8,2,False,[],"{u'type': u'Point', u'coordinates': [35.03561, 113.17423]}",5598025343,莱987,False,None,-1,,f,76,684,0,9,0,267
3985528678258778,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shengbing-450402bc7c.png"" style=""width:1em;height:1em;;""></span>居然在朋友圈看到广州南站砍人，母鸡真假，我有点方 ​",小米,1,50,8,False,[],None,2987370707,稚浅酱,False,None,-1,剩下一片空白,f,219,249,0,18,0,396
3985564724280351,", 急找孩子，求转<br/> 实验小学<br/>寻人启事<br/>13930886687<br/>帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13930886687<br/>如果看一眼懒得转的冷漠的人也请<br/>你伸出手指按3秒 看到就转转吧 我们都会有孩子 谢谢你<br/>11:56:04  必有重谢  10万元     <br/>谁的群多大家帮忙转发一下！好人一生平安！大家都是有了孩子的人了，看到了不会不转的吧？ <a data-url=""http://t.cn/z8UMUq1"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3985564724280351&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F100101B2094753D168A3FC479B"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">安康·安康音悦汇量贩KTV</a>",Android客户端,0,0,1,True,[],"{u'type': u'Point', u'coordinates': [32.694149, 109.029502]}",5589860297,AK凯龙,False,None,-1,,m,16,116,0,9,0,67
3982566766078815,"王老吉遭投老鼠药，一死四伤，大家近期千万勿购买-新闻频道-手机搜狐 <a href='http://m.weibo.cn/n/手机搜狐'>@手机搜狐</a>  <a data-url=""http://t.cn/R5qvJFZ"" target=""_blank"" href=""http://weibo.cn/sinaurl?r=ZOjgLdA&luicode=20000061&lfid=3982566766078815&featurecode=20000180&u=http%3A%2F%2Fsc.qq.com%2Ffx%2Fu%3Fr%3DZOjgLdA"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></span></i><span class=""surl-text"">网页链接</a> <a data-url=""http://t.cn/R2dURON"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3982566766078815&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008644030601000000"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">深圳·沙井街区</a> ​",三星GALAXY A,0,5,1,False,[],"{u'type': u'Point', u'coordinates': [22.70329, 113.85284]}",2584778121,Xlb平安福,False,None,-1,我爱大家☺☺☺,m,42,264,0,9,0,201
3982707262017926,急找孩子，求转  实验小学 寻人启事 13930886687 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13930886687谢谢你 ​,联想黄金斗士A8,0,1,0,False,[],None,5495919487,你就是额的小幸运,False,None,-1,呜呜，好不舒服,f,17,181,0,9,0,90
3982298171400085,"惊得我赶紧喝几瓶王老吉<a href='http://m.weibo.cn/n/江宁公安在线'>@江宁公安在线</a> <a data-url=""http://t.cn/R2WJ9gy"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3982298171400085&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008644030400000012"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">深圳·华强北</a> ​",iPhone 6,0,0,3,False,"[u'006e3RmGgw1f4i1q2qflaj30hs0vktdb', u'006e3RmGgw1f4i1q2zdqnj3024024742']","{u'type': u'Point', u'coordinates': [22.54495, 114.087639]}",5704585818,每天都想吃火锅卍,False,None,-1,兰州拉面董事长,f,150,613,2,14,1,1289
3985129506015977,"王老吉遭投老鼠药，一死四伤，大家近期千万勿购买-新闻频道-手机搜狐<a data-url=""http://t.cn/R5xhMdg"" target=""_blank"" href=""http://weibo.cn/sinaurl?v=1&src=l4uLj8XQ0JLRjJCXitGckJLQkdDLzsvOyszNzcnQwKCQkZyaoMLPz8%2FPzc2gjJeejZqdnpyUoIyWkZ6ImpadkKCKnA%3D%3D&restype=1&ucshare=1&ucshareplatform=0&os=ios&luicode=20000061&lfid=3985129506015977&featurecode=20000180&u=http%3A%2F%2Ftc.uc.cn%2F%3Fv%3D1%26src%3Dl4uLj8XQ0JLRjJCXitGckJLQkdDLzsvOyszNzcnQwKCQkZyaoMLPz8%2FPzc2gjJeejZqdnpyUoIyWkZ6ImpadkKCKnA%3D%3D%26restype%3D1%26ucshare%3D1%26ucshareplatform%3D0%26os%3Dios"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></span></i><span class=""surl-text"">网页链接</a> ​",UC浏览器iPhone,0,0,1,False,[u'd85177edjw1f4r2wwp60zj20e40m876z'],None,3629217773,该懂事了PING,False,None,-1,YCP1356聊斋之中并非就你是千年的狐狸！切莫一幅心慈手软枉为人的样儿。也许你很牛逼但我未必感兴趣！,f,26,65,0,9,0,136
3984943338259329,"上海闵行区，颛桥，城管打死人了，你们媒体都瞎了吗，搞笑，，，就知道报告表面的//【生态红线今年全面收严 金山未来要建国家级海洋公园】  <a data-url=""http://t.cn/R5flMvS"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3984943338259329&featurecode=20000180&u=http%3A%2F%2Fsh.sina.cn%2Fnews%2Fm%2F2016-06-08%2Fdetail-ifxszkzy4969341.d.html"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png""></span></i><span class=""surl-text"">金山未来要建国家级海洋公园</a> ​",手机新浪网,0,2,1,False,[u'005xft76jw1f4qhj5neo2j30fa08lq3s'],None,5071970084,热的血无奈的心,False,None,-1,高价回收二手    笔记本  电脑  手机   服务器  网络设备  电脑配件  办公家具   居家家具  家用电器 电动车 回收热线:  15102112190   QQ:521177872,m,34,119,0,9,0,414
3984380915657166,"<a class='k' href='http://m.weibo.cn/k/兖州抢孩子?from=feed'>#兖州抢孩子#</a> 群众也是有愤怒的，也会憎恨恶，总归是出警慢 <a data-url=""http://t.cn/R5fKDPv"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3Acc0f57c22ecd8b2d3bae3a85e012d016&luicode=20000061&lfid=3984380915657166&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3Acc0f57c22ecd8b2d3bae3a85e012d016"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a> ​",iPhone 6 Plus,6,0,2,False,[],None,5602320553,魔都大盗,False,None,-1,上知天文，下知地理；知世故，知装逼,m,534,78,0,9,0,144
3984405057355001,"<a class='k' href='http://m.weibo.cn/k/兖州抢孩子?from=feed'>#兖州抢孩子#</a> 这是我昨天得到的两段视频人贩子是可恨。我觉得可恨的是天朝的犯罪成本太低！整的这群人屡教不改。就应该在警察来以前揍的她痛改前非。这个女的最可气。从头到尾一脸我很屌不怕进局子的嘴脸，提倡大家不要拍群众的样子视频也不要拍 <a data-url=""http://t.cn/R2WxTLl"" target=""_blank"" href=""http://weibo.cn/sinaurl?luicode=20000061&lfid=3984405057355001&featurecode=20000180&u=http%3A%2F%2Fweibo.com%2Fp%2F1001018008637088200000000"" class=""""><span class=""url-icon""><img src=""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png""></span></i><span class=""surl-text"">兖州市</a> <a data-url=""http://t.cn/R5f3P8W"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3A31a038f04bd7c41354578b92acb087a2&luicode=20000061&lfid=3984405057355001&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3A31a038f04bd7c41354578b92acb087a2"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a> . ​",iPhone客户端,3,0,7,False,[],"{u'type': u'Point', u'coordinates': [35.550339, 116.836647]}",2025111983,我这么美我可要万岁万万岁,False,None,220,我肿么辣么美,f,619,1055,0,24,0,1199
3985295667935546,"上海颛桥城管暴力执法之人，死亡　<a data-url=""http://t.cn/R5xOprf"" target=""_blank"" href=""http://weibo.cn/sinaurl?userId=55458681&photoId=806946437&fid=92481541&ts=1465651991354&f=share_wb&z=134&luicode=20000061&lfid=3985295667935546&featurecode=20000180&u=http%3A%2F%2Fwww.gifshow.com%2Fi%2Fphoto%2Flwx%3FuserId%3D55458681%26photoId%3D806946437%26fid%3D92481541%26ts%3D1465651991354%26f%3Dshare_wb%26z%3D134"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">没天理了</a> ​",快手,0,0,1,False,[],None,5289141020,会有那么一天的1025,False,None,-1,最穷不过要饭，不死总要出头,m,18,158,0,14,0,15
3985276378400272,"视频：上海市颛桥城管打死人了，求全国转发，求个工道。 <a data-url=""http://t.cn/R5MPAqi"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3A0133df976fa37420cbfdc456035a7a69&luicode=20000061&lfid=3985276378400272&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3A0133df976fa37420cbfdc456035a7a69"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a> ​",分享按钮,318,26,9,False,[],None,1635386337,新闻调查反腐卧底记者张子保,False,None,220,"卧底记者张子保，曾因为报道《群众为县委书记下跪》一文，而轰动国内外。反腐邮箱：zhangzibaozuozhe@163.com,",m,13793,3878,11,37,5,28948
3984885230046076,上海市闵行区颛桥镇城管队因暴力执法致平民百姓黄维蓉死亡事件目前在持续发酵中，上海新闻前天到现在采访过以后但是并未有任何报道，可能是管管相位，都不敢报道。大家可以相互转发，真人真事。城管车上带有大量钢管木棍等暴力执法工具，野蛮至极。 ​,iPhone 6 Plus,4,19,2,False,"[u'636c73f2gw1f4qaut1c99j20qo0f0n0c', u'636c73f2gw1f4qaurpstdj20qo0f042z', u'636c73f2gw1f4qautruudj20qo0f0wid', u'636c73f2gw1f4qauujmxhj20qo0f0tc7', u'636c73f2gw1f4qauvr19rj20f00qoq76', u'636c73f2gw1f4qauw862jj20qo0f0n0p']",None,1668051954,海侠78,False,None,-1,开朗大大咧咧。丢3拉4,f,34,240,0,13,0,241
3984797853878379,"颛桥城管打死人了，求好心人全国转发，打死人枪毙。 <a data-url=""http://t.cn/R5MvYPj"" target=""_blank"" href=""http://weibo.cn/sinaurl?fid=1034%3Ae34334f5df914a91bddade4962257828&luicode=20000061&lfid=3984797853878379&featurecode=20000180&u=http%3A%2F%2Fvideo.weibo.com%2Fshow%3Ffid%3D1034%3Ae34334f5df914a91bddade4962257828"" class=""""><span class=""url-icon""><img src=""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png""></span></i><span class=""surl-text"">秒拍视频</a> . ​",红米2A,26,47,1,False,[],None,5742244593,苏远洪04939,False,None,-1,,m,9,91,0,8,0,74
